sub,ses,task,run,filename,number_of_TRs,abnormal_TR,error_run,note,sleepiness__1_7_scale_,alertness,focus,confidence,alignment,tmask_filepath,tmask_filename,num_tps_retained,percent_tps_retained,fFD_filepath,fFD_filename,mean_fFD,max_fFD
sub-INET001,ses-4,task-rest,run-09,sub-INET001_ses-4_task-rest_run-09_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-4/func/FD_outputs/sub-INET001_ses-4_task-rest_run-09_desc-tmask_fFD.txt,sub-INET001_ses-4_task-rest_run-09_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-4/func/FD_outputs/sub-INET001_ses-4_task-rest_run-09_desc-fFD.txt,sub-INET001_ses-4_task-rest_run-09_desc-fFD.txt,0.032069595,0.186375653
sub-INET001,ses-5,task-rest,run-01,sub-INET001_ses-5_task-rest_run-01_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-01_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-01_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-01_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-01_desc-fFD.txt,0.021234246,0.163763996
sub-INET001,ses-5,task-rest,run-02,sub-INET001_ses-5_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-02_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-02_desc-tmask_fFD.txt,249,92.22222222,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-02_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-02_desc-fFD.txt,0.035504149,0.154980478
sub-INET001,ses-5,task-rest,run-03,sub-INET001_ses-5_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-03_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-03_desc-tmask_fFD.txt,242,89.62962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-03_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-03_desc-fFD.txt,0.040479206,0.185235413
sub-INET001,ses-5,task-rest,run-04,sub-INET001_ses-5_task-rest_run-04_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-04_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-04_desc-tmask_fFD.txt,244,90.37037037,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-04_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-04_desc-fFD.txt,0.04030879,0.202701231
sub-INET001,ses-5,task-rest,run-05,sub-INET001_ses-5_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-05_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-05_desc-tmask_fFD.txt,234,86.66666667,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-05_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-05_desc-fFD.txt,0.046490343,0.312697187
sub-INET001,ses-5,task-rest,run-06,sub-INET001_ses-5_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-06_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-06_desc-tmask_fFD.txt,156,57.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-06_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-06_desc-fFD.txt,0.082167983,0.292392402
sub-INET001,ses-5,task-rest,run-07,sub-INET001_ses-5_task-rest_run-07_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-07_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-07_desc-tmask_fFD.txt,224,82.96296296,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-07_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-07_desc-fFD.txt,0.051792813,0.200941079
sub-INET001,ses-5,task-rest,run-08,sub-INET001_ses-5_task-rest_run-08_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-08_desc-tmask_fFD.txt,sub-INET001_ses-5_task-rest_run-08_desc-tmask_fFD.txt,211,78.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET001/ses-5/func/FD_outputs/sub-INET001_ses-5_task-rest_run-08_desc-fFD.txt,sub-INET001_ses-5_task-rest_run-08_desc-fFD.txt,0.075674973,0.61726912
sub-INET002,ses-1,task-rest,run-01,sub-INET002_ses-1_task-rest_run-01_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-01_desc-tmask_fFD.txt,sub-INET002_ses-1_task-rest_run-01_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-01_desc-fFD.txt,sub-INET002_ses-1_task-rest_run-01_desc-fFD.txt,0.024743425,0.164788325
sub-INET002,ses-1,task-rest,run-02,sub-INET002_ses-1_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-02_desc-tmask_fFD.txt,sub-INET002_ses-1_task-rest_run-02_desc-tmask_fFD.txt,260,96.2962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-02_desc-fFD.txt,sub-INET002_ses-1_task-rest_run-02_desc-fFD.txt,0.036892595,0.795594286
sub-INET002,ses-1,task-rest,run-03,sub-INET002_ses-1_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-03_desc-tmask_fFD.txt,sub-INET002_ses-1_task-rest_run-03_desc-tmask_fFD.txt,253,93.7037037,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-03_desc-fFD.txt,sub-INET002_ses-1_task-rest_run-03_desc-fFD.txt,0.036697751,0.598080537
sub-INET002,ses-1,task-rest,run-04,sub-INET002_ses-1_task-rest_run-04_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-04_desc-tmask_fFD.txt,sub-INET002_ses-1_task-rest_run-04_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-04_desc-fFD.txt,sub-INET002_ses-1_task-rest_run-04_desc-fFD.txt,0.032411881,0.600328225
sub-INET002,ses-1,task-rest,run-05,sub-INET002_ses-1_task-rest_run-05_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-05_desc-tmask_fFD.txt,sub-INET002_ses-1_task-rest_run-05_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-05_desc-fFD.txt,sub-INET002_ses-1_task-rest_run-05_desc-fFD.txt,0.02744068,0.628310392
sub-INET002,ses-1,task-rest,run-06,sub-INET002_ses-1_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-06_desc-tmask_fFD.txt,sub-INET002_ses-1_task-rest_run-06_desc-tmask_fFD.txt,261,96.66666667,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-06_desc-fFD.txt,sub-INET002_ses-1_task-rest_run-06_desc-fFD.txt,0.028825556,0.615716534
sub-INET002,ses-1,task-rest,run-07,sub-INET002_ses-1_task-rest_run-07_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-07_desc-tmask_fFD.txt,sub-INET002_ses-1_task-rest_run-07_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-1/func/FD_outputs/sub-INET002_ses-1_task-rest_run-07_desc-fFD.txt,sub-INET002_ses-1_task-rest_run-07_desc-fFD.txt,0.017206481,0.160897934
sub-INET002,ses-2,task-rest,run-01,sub-INET002_ses-2_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-01_desc-tmask_fFD.txt,sub-INET002_ses-2_task-rest_run-01_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-01_desc-fFD.txt,sub-INET002_ses-2_task-rest_run-01_desc-fFD.txt,0.026794627,0.481665729
sub-INET002,ses-2,task-rest,run-02,sub-INET002_ses-2_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-02_desc-tmask_fFD.txt,sub-INET002_ses-2_task-rest_run-02_desc-tmask_fFD.txt,260,96.2962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-02_desc-fFD.txt,sub-INET002_ses-2_task-rest_run-02_desc-fFD.txt,0.034060603,0.644085661
sub-INET002,ses-2,task-rest,run-03,sub-INET002_ses-2_task-rest_run-03_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-03_desc-tmask_fFD.txt,sub-INET002_ses-2_task-rest_run-03_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-03_desc-fFD.txt,sub-INET002_ses-2_task-rest_run-03_desc-fFD.txt,0.034527519,0.786585715
sub-INET002,ses-2,task-rest,run-04,sub-INET002_ses-2_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-04_desc-tmask_fFD.txt,sub-INET002_ses-2_task-rest_run-04_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-04_desc-fFD.txt,sub-INET002_ses-2_task-rest_run-04_desc-fFD.txt,0.028854109,0.63241918
sub-INET002,ses-2,task-rest,run-05,sub-INET002_ses-2_task-rest_run-05_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-05_desc-tmask_fFD.txt,sub-INET002_ses-2_task-rest_run-05_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-05_desc-fFD.txt,sub-INET002_ses-2_task-rest_run-05_desc-fFD.txt,0.029855285,0.614482859
sub-INET002,ses-2,task-rest,run-06,sub-INET002_ses-2_task-rest_run-06_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-06_desc-tmask_fFD.txt,sub-INET002_ses-2_task-rest_run-06_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-06_desc-fFD.txt,sub-INET002_ses-2_task-rest_run-06_desc-fFD.txt,0.036008998,0.961804056
sub-INET002,ses-2,task-rest,run-07,sub-INET002_ses-2_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-07_desc-tmask_fFD.txt,sub-INET002_ses-2_task-rest_run-07_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-2/func/FD_outputs/sub-INET002_ses-2_task-rest_run-07_desc-fFD.txt,sub-INET002_ses-2_task-rest_run-07_desc-fFD.txt,0.031008356,0.477104938
sub-INET002,ses-3,task-rest,run-01,sub-INET002_ses-3_task-rest_run-01_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-01_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-01_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-01_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-01_desc-fFD.txt,0.018896796,0.425559246
sub-INET002,ses-3,task-rest,run-02,sub-INET002_ses-3_task-rest_run-02_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-02_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-02_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-02_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-02_desc-fFD.txt,0.021351516,0.249532208
sub-INET002,ses-3,task-rest,run-03,sub-INET002_ses-3_task-rest_run-03_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-03_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-03_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-03_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-03_desc-fFD.txt,0.029182382,0.675855588
sub-INET002,ses-3,task-rest,run-04,sub-INET002_ses-3_task-rest_run-04_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-04_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-04_desc-tmask_fFD.txt,254,94.07407407,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-04_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-04_desc-fFD.txt,0.032065293,0.581858852
sub-INET002,ses-3,task-rest,run-05,sub-INET002_ses-3_task-rest_run-05_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-05_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-05_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-05_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-05_desc-fFD.txt,0.023140792,0.190439198
sub-INET002,ses-3,task-rest,run-06,sub-INET002_ses-3_task-rest_run-06_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-06_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-06_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-06_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-06_desc-fFD.txt,0.028003009,0.455908234
sub-INET002,ses-3,task-rest,run-07,sub-INET002_ses-3_task-rest_run-07_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-07_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-07_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-07_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-07_desc-fFD.txt,0.021295142,0.168663197
sub-INET002,ses-3,task-rest,run-08,sub-INET002_ses-3_task-rest_run-08_bold.nii.gz,270,0,NA,NA,NaN,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-08_desc-tmask_fFD.txt,sub-INET002_ses-3_task-rest_run-08_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-3/func/FD_outputs/sub-INET002_ses-3_task-rest_run-08_desc-fFD.txt,sub-INET002_ses-3_task-rest_run-08_desc-fFD.txt,0.029382146,0.22481048
sub-INET002,ses-4,task-rest,run-01,sub-INET002_ses-4_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-01_desc-tmask_fFD.txt,sub-INET002_ses-4_task-rest_run-01_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-01_desc-fFD.txt,sub-INET002_ses-4_task-rest_run-01_desc-fFD.txt,0.019233738,0.291296508
sub-INET002,ses-4,task-rest,run-02,sub-INET002_ses-4_task-rest_run-02_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-02_desc-tmask_fFD.txt,sub-INET002_ses-4_task-rest_run-02_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-02_desc-fFD.txt,sub-INET002_ses-4_task-rest_run-02_desc-fFD.txt,0.015775572,0.102901538
sub-INET002,ses-4,task-rest,run-03,sub-INET002_ses-4_task-rest_run-03_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-03_desc-tmask_fFD.txt,sub-INET002_ses-4_task-rest_run-03_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-03_desc-fFD.txt,sub-INET002_ses-4_task-rest_run-03_desc-fFD.txt,0.026692886,0.396268186
sub-INET002,ses-4,task-rest,run-04,sub-INET002_ses-4_task-rest_run-04_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-04_desc-tmask_fFD.txt,sub-INET002_ses-4_task-rest_run-04_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-04_desc-fFD.txt,sub-INET002_ses-4_task-rest_run-04_desc-fFD.txt,0.027466206,0.445285343
sub-INET002,ses-4,task-rest,run-05,sub-INET002_ses-4_task-rest_run-05_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-05_desc-tmask_fFD.txt,sub-INET002_ses-4_task-rest_run-05_desc-tmask_fFD.txt,262,97.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-05_desc-fFD.txt,sub-INET002_ses-4_task-rest_run-05_desc-fFD.txt,0.030478311,0.568226372
sub-INET002,ses-4,task-rest,run-06,sub-INET002_ses-4_task-rest_run-06_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-06_desc-tmask_fFD.txt,sub-INET002_ses-4_task-rest_run-06_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-06_desc-fFD.txt,sub-INET002_ses-4_task-rest_run-06_desc-fFD.txt,0.019482661,0.155958323
sub-INET002,ses-4,task-rest,run-07,sub-INET002_ses-4_task-rest_run-07_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-07_desc-tmask_fFD.txt,sub-INET002_ses-4_task-rest_run-07_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET002/ses-4/func/FD_outputs/sub-INET002_ses-4_task-rest_run-07_desc-fFD.txt,sub-INET002_ses-4_task-rest_run-07_desc-fFD.txt,0.028704486,0.323440222
